match_number,batter,team_A,team_B,venue,runs_batter,balls_faced,bowler,wickets,runs_conceded,runs_at_venue,wickets_at_venue,runs_vs_opponent,wickets_vs_opponent,career_runs,career_wickets,career_runs_conceded,next_match_runs,next_match_wickets
0.0,Navdeep Saini,5,4,Dubai,9.0,8.0,Navdeep Saini,22.0,31.0,9.0,21.857142857142858,9.0,20.0,0.0,0.0,0.0,2.0,26.0
0.0,Naveen-ul-Haq,8,6,Chennai,1.0,5.0,Naveen-ul-Haq,27.0,39.0,1.0,27.0,5.333333333333333,25.285714285714285,0.0,0.0,0.0,13.0,28.0
0.0,Nithish Kumar Reddy,4,2,Ahmedabad,9.0,12.0,Nithish Kumar Reddy,6.0,13.0,9.0,6.0,11.0,6.0,0.0,0.0,0.0,13.0,19.0
0.0,Noor Ahmad,3,9,Chennai,7.0,5.0,Noor Ahmad,24.0,29.0,7.0,24.0,4.0,23.818181818181817,0.0,0.0,0.0,4.0,21.0
0.0,P Kumar,3,8,RSA,1.0,2.0,P Kumar,24.0,29.0,6.7,23.57894736842105,2.6666666666666665,20.6,0.0,0.0,0.0,2.0,24.0
0.0,P Kumar,5,4,RSA,2.0,3.0,P Kumar,29.0,43.0,6.7,23.57894736842105,4.333333333333333,22.166666666666668,1.0,72.0,74.0,1.0,19.0
0.0,P Kumar,5,8,Mumbai,1.0,2.0,P Kumar,19.0,29.0,4.428571428571429,22.785714285714285,2.6666666666666665,20.6,3.0,101.0,117.0,1.0,21.0
0.0,P Kumar,14,5,Banglore,1.0,3.0,P Kumar,22.0,34.0,8.454545454545455,22.833333333333332,5.714285714285714,21.5625,4.0,141.0,179.0,18.0,25.0
0.0,P Negi,3,5,Ranchi,12.0,7.0,P Negi,6.0,4.0,12.0,15.0,10.333333333333334,15.545454545454545,0.0,0.0,0.0,3.0,24.0
0.0,P Negi,3,8,Mumbai,3.0,3.0,P Negi,24.0,46.0,11.0,24.5,12.4,18.8,12.0,6.0,4.0,3.0,12.0
0.0,P Negi,8,3,Eden Gardens,3.0,6.0,P Negi,12.0,18.0,10.75,18.666666666666668,9.0,17.5,15.0,30.0,50.0,14.0,24.0
0.0,P Negi,10,2,Mumbai,14.0,11.0,P Negi,24.0,19.0,11.0,24.5,9.5,20.666666666666668,18.0,42.0,68.0,8.0,24.0
0.0,P Negi,10,3,Chennai,8.0,6.0,P Negi,24.0,33.0,14.75,21.25,9.0,17.5,32.0,66.0,87.0,11.0,19.0
0.0,PJ Cummins,4,2,Ahmedabad,30.0,24.0,PJ Cummins,19.0,42.0,14.333333333333334,21.75,17.53846153846154,22.75,0.0,0.0,0.0,24.0,13.0
0.0,PJ Cummins,4,2,Chennai,24.0,19.0,PJ Cummins,13.0,18.0,6.666666666666667,23.285714285714285,17.53846153846154,22.75,30.0,19.0,42.0,5.0,25.0
0.0,PJ Cummins,4,7,Chennai,5.0,5.0,PJ Cummins,25.0,30.0,6.666666666666667,23.285714285714285,10.5,23.2,54.0,32.0,60.0,0.0,24.0
0.0,PJ Sangwan,10,4,RSA,0.0,1.0,PJ Sangwan,17.0,21.0,2.0,22.9375,0.0,17.666666666666668,0.0,0.0,0.0,0.0,24.0
0.0,PP Chawla,1,2,Eden Gardens,17.0,9.0,PP Chawla,24.0,24.0,8.785714285714286,20.166666666666668,8.066666666666666,19.725,0.0,0.0,0.0,13.0,24.0
0.0,PP Chawla,2,1,Banglore,13.0,6.0,PP Chawla,24.0,44.0,6.5,20.785714285714285,9.433333333333334,19.72222222222222,17.0,24.0,24.0,12.0,24.0
0.0,PP Chawla,3,1,Mumbai,12.0,15.0,PP Chawla,17.0,23.0,7.818181818181818,19.76,9.433333333333334,19.72222222222222,30.0,72.0,92.0,12.0,18.0
0.0,PP Chawla,4,2,Eden Gardens,12.0,13.0,PP Chawla,18.0,23.0,8.785714285714286,20.166666666666668,8.066666666666666,19.725,42.0,107.0,142.0,2.0,25.0
0.0,PP Chawla,8,2,Banglore,2.0,6.0,PP Chawla,25.0,34.0,6.5,20.785714285714285,8.066666666666666,19.725,54.0,125.0,165.0,0.0,26.0
0.0,PP Chawla,9,8,Ahmedabad,0.0,2.0,PP Chawla,19.0,45.0,6.0,21.0,3.3333333333333335,21.77777777777778,56.0,176.0,231.0,5.0,12.0
0.0,PP Ojha,3,4,Mumbai,1.0,4.0,PP Ojha,24.0,27.0,1.1666666666666667,21.130434782608695,0.6666666666666666,22.033333333333335,0.0,0.0,0.0,0.0,12.0
0.0,PP Ojha,3,8,Delhi,0.0,2.0,PP Ojha,12.0,20.0,0.0,16.75,0.7142857142857143,22.5,1.0,24.0,27.0,1.0,24.0
0.0,PP Ojha,3,8,Eden Gardens,1.0,1.0,PP Ojha,24.0,28.0,1.0,22.375,0.7142857142857143,22.5,1.0,36.0,47.0,1.0,18.0
0.0,PP Ojha,3,8,RSA,1.0,1.0,PP Ojha,18.0,34.0,0.6666666666666666,21.705882352941178,0.7142857142857143,22.5,2.0,60.0,75.0,0.0,23.0
0.0,PP Ojha,5,4,Mumbai,0.0,2.0,PP Ojha,23.0,22.0,1.1666666666666667,21.130434782608695,0.6666666666666666,22.033333333333335,3.0,78.0,109.0,0.0,24.0
0.0,PVD Chameera,5,6,Eden Gardens,11.0,5.0,PVD Chameera,25.0,54.0,11.0,22.0,6.25,23.333333333333332,0.0,0.0,0.0,1.0,19.0
0.0,PWH de Silva,5,7,Ahmedabad,0.0,1.0,PWH de Silva,24.0,26.0,0.0,24.0,3.0,24.0,0.0,24.0,42.0,4.0,25.0
0.0,R Ashwin,3,1,Mumbai,10.0,11.0,R Ashwin,28.0,44.0,12.526315789473685,23.36111111111111,9.583333333333334,23.44,0.0,24.0,41.0,6.0,24.0
0.0,R Ashwin,3,4,Mumbai,6.0,5.0,R Ashwin,24.0,14.0,12.526315789473685,23.36111111111111,9.0,24.357142857142858,10.0,52.0,85.0,1.0,24.0
0.0,R Ashwin,3,5,Ranchi,1.0,1.0,R Ashwin,24.0,13.0,7.5,24.4,10.2,21.785714285714285,16.0,100.0,116.0,9.0,18.0
0.0,R Ashwin,3,8,Eden Gardens,9.0,19.0,R Ashwin,19.0,22.0,5.333333333333333,22.307692307692307,9.875,23.736842105263158,17.0,154.0,165.0,23.0,44.0
0.0,R Ashwin,3,8,Mumbai,23.0,13.0,R Ashwin,44.0,46.0,12.526315789473685,23.36111111111111,9.875,23.736842105263158,26.0,173.0,187.0,0.0,24.0
0.0,R Ashwin,4,7,Chennai,0.0,3.0,R Ashwin,24.0,43.0,6.916666666666667,23.952380952380953,9.0625,25.642857142857142,49.0,241.0,259.0,6.0,25.0
0.0,R Ashwin,7,9,Ahmedabad,6.0,9.0,R Ashwin,18.0,32.0,8.0,26.25,3.3333333333333335,18.75,49.0,341.0,385.0,2.0,27.0
0.0,R Ashwin,7,9,Eden Gardens,2.0,2.0,R Ashwin,27.0,40.0,5.333333333333333,22.307692307692307,3.3333333333333335,18.75,55.0,359.0,417.0,2.0,13.0
0.0,R Ashwin,8,3,Eden Gardens,2.0,4.0,R Ashwin,13.0,21.0,5.333333333333333,22.307692307692307,6.588235294117647,21.914893617021278,57.0,386.0,457.0,3.0,24.0
0.0,R Bhatia,8,2,Mumbai,2.0,3.0,R Bhatia,6.0,9.0,8.2,15.928571428571429,7.933333333333334,18.0,0.0,18.0,25.0,4.0,12.0
0.0,R Dhawan,1,2,Eden Gardens,14.0,15.0,R Dhawan,24.0,44.0,10.0,16.5,12.333333333333334,16.5,0.0,0.0,0.0,3.0,6.0
0.0,R Dhawan,3,8,Eden Gardens,3.0,3.0,R Dhawan,6.0,6.0,10.0,16.5,7.75,18.0,14.0,24.0,44.0,4.0,24.0
0.0,R Dhawan,8,7,Eden Gardens,4.0,2.0,R Dhawan,24.0,34.0,10.0,16.5,4.5,22.333333333333332,17.0,30.0,50.0,6.0,6.0
0.0,R Sathish,4,2,Delhi,8.0,9.0,R Sathish,6.0,9.0,7.0,6.0,11.25,12.666666666666666,0.0,0.0,0.0,18.0,19.0
0.0,R Sharma,5,4,Mumbai,0.0,6.0,R Sharma,18.0,25.0,3.090909090909091,22.476190476190474,5.8,21.875,0.0,0.0,0.0,0.0,18.0
0.0,R Vinay Kumar,5,4,RSA,8.0,8.0,R Vinay Kumar,25.0,30.0,6.0,18.53846153846154,8.666666666666666,24.166666666666668,0.0,43.0,64.0,8.0,13.0
0.0,R Vinay Kumar,5,8,Mumbai,8.0,8.0,R Vinay Kumar,13.0,25.0,7.833333333333333,21.625,8.333333333333334,19.866666666666667,8.0,68.0,94.0,12.0,25.0
0.0,RA Jadeja,3,1,Mumbai,27.0,22.0,RA Jadeja,25.0,49.0,16.653846153846153,21.9375,17.666666666666668,19.153846153846153,0.0,0.0,0.0,0.0,25.0
0.0,RA Jadeja,3,8,Banglore,1.0,2.0,RA Jadeja,12.0,15.0,11.909090909090908,20.363636363636363,15.090909090909092,13.875,27.0,56.0,99.0,0.0,24.0
0.0,RA Jadeja,3,8,Eden Gardens,0.0,2.0,RA Jadeja,12.0,19.0,18.272727272727273,21.636363636363637,15.090909090909092,13.875,28.0,116.0,164.0,19.0,12.0
0.0,RA Jadeja,3,8,Mumbai,19.0,11.0,RA Jadeja,12.0,18.0,16.653846153846153,21.9375,15.090909090909092,13.875,28.0,128.0,183.0,22.0,24.0
0.0,RA Jadeja,3,9,Chennai,22.0,16.0,RA Jadeja,24.0,18.0,12.823529411764707,18.952380952380953,13.0,19.5,47.0,164.0,232.0,3.0,36.0
0.0,RA Jadeja,4,3,Mumbai,3.0,5.0,RA Jadeja,36.0,38.0,16.653846153846153,21.9375,16.69811320754717,21.328767123287673,69.0,188.0,250.0,11.0,12.0
0.0,RA Jadeja,8,3,Eden Gardens,11.0,8.0,RA Jadeja,12.0,26.0,18.272727272727273,21.636363636363637,16.69811320754717,21.328767123287673,72.0,224.0,288.0,5.0,12.0
0.0,RA Jadeja,8,3,Hyderabad,5.0,5.0,RA Jadeja,12.0,12.0,13.285714285714286,18.166666666666668,16.69811320754717,21.328767123287673,83.0,236.0,314.0,15.0,24.0
0.0,RA Jadeja,9,3,Ahmedabad,15.0,6.0,RA Jadeja,24.0,38.0,11.333333333333334,21.0,16.69811320754717,21.328767123287673,88.0,248.0,326.0,7.0,18.0
0.0,RA Jadeja,10,7,Mumbai,7.0,5.0,RA Jadeja,1.0,0.0,16.653846153846153,21.9375,17.12,14.636363636363637,103.0,308.0,411.0,19.0,24.0
0.0,RA Jadeja,14,5,Banglore,3.0,8.0,RA Jadeja,24.0,21.0,11.909090909090908,20.363636363636363,17.09090909090909,18.76923076923077,129.0,309.0,411.0,26.0,24.0
0.0,RD Chahar,8,3,Hyderabad,0.0,2.0,RD Chahar,24.0,14.0,3.3333333333333335,23.0,4.666666666666667,21.333333333333332,0.0,24.0,14.0,2.0,12.0
0.0,RE van der Merwe,5,3,RSA,2.0,5.0,RE van der Merwe,26.0,24.0,15.25,20.9,2.5,24.666666666666668,0.0,0.0,0.0,32.0,24.0
0.0,RE van der Merwe,5,4,RSA,32.0,21.0,RE van der Merwe,24.0,28.0,15.25,20.9,27.5,25.0,2.0,26.0,24.0,1.0,19.0
0.0,RG Sharma,5,4,RSA,24.0,24.0,RG Sharma,6.0,9.0,22.263157894736842,12.307692307692308,19.555555555555557,14.9,69.0,0.0,0.0,13.0,6.0
0.0,RG Sharma,5,8,Chennai,13.0,15.0,RG Sharma,6.0,14.0,24.266666666666666,12.0,26.21153846153846,8.0,93.0,6.0,9.0,26.0,19.0
0.0,RG Sharma,10,4,RSA,5.0,12.0,RG Sharma,19.0,26.0,22.263157894736842,12.307692307692308,19.555555555555557,14.9,243.0,12.0,23.0,68.0,24.0
0.0,RJ Harris,3,4,Mumbai,15.0,8.0,RJ Harris,25.0,31.0,6.333333333333333,23.0,6.428571428571429,24.363636363636363,0.0,0.0,0.0,3.0,19.0
0.0,RJ Harris,5,4,Mumbai,3.0,10.0,RJ Harris,19.0,14.0,6.333333333333333,23.0,6.428571428571429,24.363636363636363,15.0,25.0,31.0,9.0,25.0
0.0,RJ Harris,5,4,RSA,9.0,5.0,RJ Harris,25.0,36.0,5.666666666666667,24.0,6.428571428571429,24.363636363636363,18.0,44.0,45.0,0.0,26.0
0.0,RP Singh,3,4,Mumbai,0.0,3.0,RP Singh,25.0,37.0,0.8333333333333334,23.666666666666668,1.0,22.90909090909091,0.0,0.0,0.0,1.0,24.0
0.0,RP Singh,3,8,Banglore,1.0,1.0,RP Singh,24.0,35.0,1.0,22.333333333333332,2.0,24.555555555555557,0.0,25.0,37.0,1.0,24.0
0.0,RR Powar,3,1,Mumbai,28.0,21.0,RR Powar,19.0,28.0,28.0,12.5,12.333333333333334,18.0,0.0,0.0,0.0,3.0,6.0
0.0,Rashid Khan,3,9,Chennai,30.0,18.0,Rashid Khan,24.0,37.0,9.6,25.25,20.25,24.166666666666668,0.0,0.0,0.0,34.0,14.0
0.0,Rashid Khan,4,2,Eden Gardens,34.0,11.0,Rashid Khan,24.0,19.0,34.0,24.166666666666668,10.5,23.0,30.0,38.0,48.0,0.0,48.0
0.0,Rashid Khan,4,10,Vizag,0.0,1.0,Rashid Khan,25.0,15.0,0.0,25.0,13.25,22.714285714285715,64.0,110.0,104.0,0.0,24.0
0.0,Rashid Khan,9,3,Ahmedabad,0.0,2.0,Rashid Khan,18.0,45.0,6.222222222222222,23.0,8.5,26.625,64.0,207.0,174.0,5.0,25.0
0.0,Rashid Khan,9,8,Ahmedabad,5.0,3.0,Rashid Khan,25.0,34.0,6.222222222222222,23.0,4.25,24.2,64.0,225.0,219.0,11.0,24.0
0.0,Rashid Khan,10,4,Dubai,11.0,7.0,Rashid Khan,24.0,26.0,8.416666666666666,25.545454545454547,4.9,25.121951219512194,69.0,250.0,253.0,10.0,24.0
0.0,Ravi Bishnoi,8,6,Chennai,3.0,6.0,Ravi Bishnoi,25.0,30.0,3.0,21.5,2.375,22.95,0.0,25.0,45.0,0.0,25.0
0.0,S Aravind,3,5,Ranchi,0.0,1.0,S Aravind,24.0,25.0,0.0,24.0,4.333333333333333,21.058823529411764,0.0,20.0,39.0,0.0,18.0
0.0,S Dube,5,4,Dubai,8.0,14.0,S Dube,6.0,7.0,17.833333333333332,11.166666666666666,20.4,12.0,1.0,0.0,0.0,32.0,6.0
0.0,S Nadeem,10,4,Dubai,2.0,3.0,S Nadeem,26.0,49.0,3.3333333333333335,20.083333333333332,1.75,20.428571428571427,0.0,26.0,30.0,4.0,24.0
0.0,S Sreesanth,3,1,Mumbai,0.0,2.0,S Sreesanth,7.0,7.0,0.5,18.25,6.0,23.0,0.0,0.0,0.0,15.0,19.0
0.0,SB Jakati,14,5,Banglore,1.0,2.0,SB Jakati,20.0,45.0,1.0,22.333333333333332,1.0,19.833333333333332,0.0,190.0,263.0,6.0,24.0
0.0,SE Rutherford,4,10,Vizag,9.0,12.0,SE Rutherford,7.0,11.0,9.5,7.0,7.0,8.0,0.0,0.0,0.0,10.0,6.0
0.0,SK Raina,3,4,Mumbai,2.0,4.0,SK Raina,2.0,0.0,36.483870967741936,12.666666666666666,24.466666666666665,11.285714285714286,215.0,0.0,0.0,8.0,24.0
0.0,SK Raina,3,5,Chennai,8.0,6.0,SK Raina,24.0,41.0,27.88888888888889,12.789473684210526,26.23076923076923,16.4,217.0,2.0,0.0,0.0,20.0
0.0,SK Raina,3,5,Ranchi,0.0,2.0,SK Raina,20.0,37.0,19.8,15.5,26.23076923076923,16.4,225.0,26.0,41.0,43.0,14.0
0.0,SK Raina,3,8,Mumbai,82.0,58.0,SK Raina,14.0,21.0,36.483870967741936,12.666666666666666,30.35,17.0,355.0,46.0,78.0,54.0,6.0
0.0,SK Raina,3,8,RSA,54.0,36.0,SK Raina,6.0,13.0,31.94736842105263,15.727272727272727,30.35,17.0,437.0,60.0,99.0,54.0,6.0
0.0,SK Raina,5,3,Mumbai,73.0,52.0,SK Raina,6.0,8.0,36.483870967741936,12.666666666666666,25.4,12.875,545.0,66.0,112.0,20.0,18.0
0.0,SK Raina,5,3,RSA,20.0,20.0,SK Raina,18.0,24.0,31.94736842105263,15.727272727272727,25.4,12.875,618.0,72.0,120.0,28.0,12.0
0.0,SK Raina,14,4,Delhi,1.0,5.0,SK Raina,12.0,15.0,32.30769230769231,10.5,24.466666666666665,11.285714285714286,712.0,90.0,144.0,1.0,6.0
0.0,SK Trivedi,10,7,Mumbai,1.0,2.0,SK Trivedi,18.0,22.0,2.3333333333333335,16.571428571428573,3.0,20.394736842105264,0.0,60.0,66.0,3.0,24.0
0.0,SK Warne,3,7,Mumbai,9.0,9.0,SK Warne,25.0,35.0,5.333333333333333,21.75,7.782608695652174,22.303030303030305,0.0,0.0,0.0,0.0,24.0
0.0,SK Warne,10,7,Mumbai,0.0,1.0,SK Warne,24.0,21.0,5.333333333333333,21.75,7.782608695652174,22.303030303030305,9.0,25.0,35.0,3.0,25.0
0.0,SL Malinga,3,8,Banglore,17.0,17.0,SL Malinga,25.0,41.0,17.0,25.166666666666668,5.153846153846154,24.793650793650794,0.0,0.0,0.0,0.0,20.0
0.0,SL Malinga,3,8,Delhi,0.0,2.0,SL Malinga,24.0,46.0,5.666666666666667,21.75,5.153846153846154,24.793650793650794,17.0,45.0,68.0,0.0,26.0
0.0,SL Malinga,3,8,Eden Gardens,0.0,2.0,SL Malinga,26.0,23.0,0.0,25.125,5.153846153846154,24.793650793650794,17.0,69.0,114.0,1.0,49.0
0.0,SL Malinga,3,8,Mumbai,1.0,1.0,SL Malinga,49.0,56.0,4.5,26.25531914893617,5.153846153846154,24.793650793650794,17.0,95.0,137.0,7.0,24.0
0.0,SL Malinga,5,8,Chennai,7.0,5.0,SL Malinga,24.0,24.0,7.0,23.4,5.153846153846154,24.793650793650794,18.0,144.0,193.0,7.0,25.0
0.0,SL Malinga,8,12,Mumbai,7.0,2.0,SL Malinga,18.0,14.0,4.5,26.25531914893617,7.0,21.5,25.0,344.0,427.0,5.0,25.0
0.0,SN Thakur,4,3,Mumbai,15.0,5.0,SN Thakur,47.0,81.0,12.23076923076923,22.939393939393938,4.625,23.633333333333333,0.0,29.0,38.0,2.0,24.0
0.0,SN Thakur,8,3,Hyderabad,2.0,2.0,SN Thakur,24.0,37.0,3.3333333333333335,18.833333333333332,4.625,23.633333333333333,15.0,76.0,119.0,0.0,13.0
0.0,SN Thakur,10,3,Dubai,0.0,2.0,SN Thakur,20.0,36.0,3.2,23.333333333333332,4.625,23.633333333333333,17.0,138.0,200.0,8.0,6.0
0.0,SP Narine,2,1,Banglore,2.0,4.0,SP Narine,25.0,47.0,21.571428571428573,24.2,22.5,23.153846153846153,0.0,24.0,30.0,4.0,24.0
0.0,SP Narine,2,7,Eden Gardens,4.0,2.0,SP Narine,25.0,39.0,16.939393939393938,23.54385964912281,19.0,26.3,2.0,73.0,114.0,2.0,25.0
0.0,SP Narine,3,2,Dubai,2.0,3.0,SP Narine,25.0,26.0,10.588235294117647,25.041666666666668,13.0,24.35164835164835,6.0,98.0,153.0,21.0,24.0
0.0,SP Narine,4,2,Ahmedabad,21.0,17.0,SP Narine,24.0,40.0,5.25,24.4,13.0,24.35164835164835,8.0,123.0,179.0,6.0,24.0
0.0,SP Narine,4,2,Chennai,6.0,2.0,SP Narine,24.0,20.0,12.75,23.75,13.0,24.35164835164835,29.0,171.0,239.0,1.0,26.0
0.0,SP Narine,4,2,Delhi,1.0,3.0,SP Narine,26.0,35.0,9.0,26.571428571428573,13.0,24.35164835164835,35.0,195.0,259.0,26.0,24.0
0.0,SP Narine,4,2,Eden Gardens,26.0,13.0,SP Narine,24.0,24.0,16.939393939393938,23.54385964912281,13.0,24.35164835164835,36.0,221.0,294.0,26.0,25.0
0.0,SP Narine,5,2,Dubai,26.0,17.0,SP Narine,25.0,21.0,10.588235294117647,25.041666666666668,13.0,24.35164835164835,62.0,245.0,318.0,10.0,24.0
0.0,SP Narine,8,2,Banglore,10.0,10.0,SP Narine,24.0,21.0,21.571428571428573,24.2,13.0,24.35164835164835,88.0,270.0,339.0,0.0,25.0
0.0,SP Narine,10,2,Dubai,0.0,1.0,SP Narine,25.0,28.0,10.588235294117647,25.041666666666668,13.0,24.35164835164835,98.0,294.0,360.0,7.0,24.0
0.0,SR Watson,3,7,Mumbai,28.0,20.0,SR Watson,26.0,31.0,40.36842105263158,23.3125,33.55263157894737,21.558823529411764,0.0,0.0,0.0,10.0,26.0
0.0,SR Watson,5,4,Banglore,11.0,9.0,SR Watson,26.0,61.0,15.941176470588236,21.294117647058822,26.2,18.75,155.0,26.0,31.0,10.0,28.0
0.0,SR Watson,5,7,Mumbai,10.0,5.0,SR Watson,28.0,33.0,40.36842105263158,23.3125,33.55263157894737,21.558823529411764,166.0,52.0,92.0,24.0,25.0
0.0,SR Watson,7,4,Delhi,24.0,15.0,SR Watson,25.0,32.0,20.5,20.0,26.2,18.75,176.0,80.0,125.0,80.0,17.0
0.0,SR Watson,8,7,Eden Gardens,6.0,8.0,SR Watson,17.0,35.0,22.428571428571427,20.285714285714285,33.55263157894737,21.558823529411764,280.0,105.0,157.0,50.0,19.0
0.0,SR Watson,10,7,Mumbai,52.0,30.0,SR Watson,19.0,10.0,40.36842105263158,23.3125,33.55263157894737,21.558823529411764,336.0,122.0,192.0,1.0,26.0
0.0,SR Watson,14,5,Banglore,1.0,6.0,SR Watson,26.0,29.0,15.941176470588236,21.294117647058822,14.882352941176471,20.736842105263158,388.0,141.0,202.0,22.0,18.0
0.0,STR Binny,5,7,Mumbai,0.0,1.0,STR Binny,6.0,1.0,9.0,11.11111111111111,15.88888888888889,10.041666666666666,9.0,0.0,0.0,2.0,6.0
0.0,STR Binny,7,4,Delhi,2.0,6.0,STR Binny,6.0,2.0,10.75,6.0,7.0,16.0,9.0,6.0,1.0,27.0,6.0
0.0,STR Binny,8,7,Eden Gardens,27.0,18.0,STR Binny,6.0,11.0,8.285714285714286,6.0,15.88888888888889,10.041666666666666,11.0,12.0,3.0,21.0,6.0
0.0,STR Binny,14,5,Banglore,21.0,16.0,STR Binny,6.0,4.0,15.0,11.375,12.2,8.363636363636363,38.0,18.0,14.0,11.0,6.0
0.0,Sandeep Sharma,10,4,Dubai,2.0,4.0,Sandeep Sharma,24.0,30.0,2.0,24.36842105263158,2.4545454545454546,24.678571428571427,0.0,136.0,212.0,9.0,26.0
0.0,Shahbaz Ahmed,4,2,Chennai,8.0,7.0,Shahbaz Ahmed,15.0,28.0,9.6,15.0,7.0,15.0,0.0,0.0,0.0,18.0,24.0
0.0,Shahbaz Ahmed,4,7,Chennai,18.0,22.0,Shahbaz Ahmed,24.0,23.0,9.6,15.0,10.666666666666666,14.0,8.0,15.0,28.0,13.0,26.0
0.0,Shahbaz Ahmed,5,7,Ahmedabad,12.0,10.0,Shahbaz Ahmed,12.0,35.0,10.5,12.0,10.666666666666666,14.0,39.0,65.0,90.0,1.0,6.0
0.0,Shakib Al Hasan,1,2,Eden Gardens,18.0,18.0,Shakib Al Hasan,24.0,43.0,19.666666666666668,22.045454545454547,12.136363636363637,22.428571428571427,0.0,0.0,0.0,12.0,24.0
0.0,Shakib Al Hasan,2,1,Banglore,12.0,7.0,Shakib Al Hasan,24.0,27.0,8.0,23.0,14.666666666666666,21.0,18.0,24.0,43.0,11.0,19.0
0.0,Shakib Al Hasan,2,3,Chennai,11.0,7.0,Shakib Al Hasan,19.0,25.0,12.25,20.6,25.0,22.0,30.0,48.0,70.0,0.0,18.0
0.0,Shakib Al Hasan,3,2,Dubai,0.0,2.0,Shakib Al Hasan,18.0,34.0,11.833333333333334,20.5,12.136363636363637,22.428571428571427,41.0,67.0,95.0,28.0,18.0
0.0,Shakib Al Hasan,4,2,Eden Gardens,28.0,24.0,Shakib Al Hasan,18.0,16.0,19.666666666666668,22.045454545454547,12.136363636363637,22.428571428571427,41.0,85.0,129.0,35.0,18.0
0.0,Shakib Al Hasan,4,3,Mumbai,35.0,25.0,Shakib Al Hasan,18.0,35.0,15.9,22.272727272727273,25.0,22.0,69.0,103.0,145.0,9.0,24.0
0.0,Shakib Al Hasan,5,2,Dubai,9.0,6.0,Shakib Al Hasan,24.0,24.0,11.833333333333334,20.5,12.136363636363637,22.428571428571427,104.0,121.0,180.0,26.0,20.0
0.0,Shakib Al Hasan,8,2,Mumbai,26.0,17.0,Shakib Al Hasan,20.0,24.0,15.9,22.272727272727273,12.136363636363637,22.428571428571427,113.0,145.0,204.0,0.0,25.0
0.0,Shakib Al Hasan,10,2,Dubai,0.0,2.0,Shakib Al Hasan,25.0,28.0,11.833333333333334,20.5,12.136363636363637,22.428571428571427,139.0,165.0,228.0,1.0,24.0
0.0,Shakib Al Hasan,10,2,Mumbai,1.0,3.0,Shakib Al Hasan,24.0,41.0,15.9,22.272727272727273,12.136363636363637,22.428571428571427,139.0,190.0,256.0,1.0,26.0
0.0,Shivam Mavi,3,2,Dubai,20.0,14.0,Shivam Mavi,24.0,32.0,7.5,23.615384615384617,4.875,23.35,0.0,0.0,0.0,6.0,25.0
0.0,Shivam Mavi,4,2,Eden Gardens,6.0,4.0,Shivam Mavi,25.0,33.0,6.5,17.833333333333332,4.875,23.35,20.0,24.0,32.0,9.0,28.0
0.0,Sohail Tanvir,3,7,Mumbai,9.0,9.0,Sohail Tanvir,25.0,40.0,6.666666666666667,20.666666666666668,8.25,23.0,0.0,0.0,0.0,5.0,14.0
0.0,Sohail Tanvir,10,7,Mumbai,5.0,5.0,Sohail Tanvir,14.0,17.0,6.666666666666667,20.666666666666668,8.25,23.0,9.0,25.0,40.0,3.0,25.0
0.0,Swapnil Singh,5,7,Ahmedabad,9.0,4.0,Swapnil Singh,12.0,19.0,5.5,12.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0
0.0,TA Boult,4,7,Chennai,0.0,3.0,TA Boult,26.0,45.0,0.6666666666666666,22.666666666666668,0.6,25.318181818181817,0.0,25.0,31.0,11.0,19.0
0.0,TA Boult,7,9,Ahmedabad,11.0,7.0,TA Boult,26.0,15.0,5.5,33.333333333333336,13.0,20.0,0.0,118.0,159.0,6.0,24.0
0.0,TA Boult,10,3,Vizag,6.0,3.0,TA Boult,24.0,20.0,6.0,23.0,3.0,21.4,11.0,180.0,221.0,0.0,24.0
0.0,TK Curran,10,3,Dubai,0.0,1.0,TK Curran,24.0,29.0,16.6,23.333333333333332,4.0,22.333333333333332,0.0,0.0,0.0,10.0,25.0
0.0,TM Dilshan,10,4,RSA,65.0,53.0,TM Dilshan,18.0,13.0,32.15384615384615,12.0,40.75,10.0,0.0,0.0,0.0,33.0,6.0
0.0,TM Head,4,2,Ahmedabad,0.0,2.0,TM Head,10.0,32.0,9.5,10.0,25.0,8.5,0.0,0.0,0.0,0.0,6.0
0.0,UT Yadav,8,2,Banglore,2.0,3.0,UT Yadav,16.0,27.0,2.6,21.863636363636363,5.866666666666666,23.363636363636363,0.0,75.0,75.0,1.0,25.0
0.0,UT Yadav,10,2,Mumbai,1.0,1.0,UT Yadav,25.0,37.0,5.533333333333333,22.2,5.866666666666666,23.363636363636363,2.0,91.0,102.0,1.0,24.0
0.0,UT Yadav,10,3,Chennai,1.0,4.0,UT Yadav,24.0,27.0,4.8,18.714285714285715,0.8333333333333334,23.7,3.0,116.0,139.0,1.0,18.0
0.0,V Kohli,5,3,Mumbai,70.0,46.0,V Kohli,13.0,19.0,29.161290322580644,9.5,38.0,8.666666666666666,86.0,0.0,0.0,24.0,6.0
0.0,V Kohli,5,8,Mumbai,9.0,8.0,V Kohli,6.0,10.0,29.161290322580644,9.5,16.42105263157895,9.0,332.0,13.0,19.0,0.0,12.0
0.0,V Sehwag,10,3,Chennai,1.0,8.0,V Sehwag,6.0,21.0,13.5,14.0,35.6,8.0,141.0,0.0,0.0,39.0,7.0
